Sailor Moon;SNES;NULL;0,22;NULL
Saint;Wii;NULL;0,02;NULL
Saint Seiya Omega: Ultimate Cosmo;PSP;NULL;0,01;NULL
Saint Seiya: Brave Soldiers;PS3;NULL;0,07;55
Saint Seiya: Sanctuary Battle;PS3;NULL;0,23;62
Saint Seiya: Soldiers' Soul;PS3;Action;0,04;NULL
Saint Seiya: Soldiers' Soul;PS4;Action;0,15;59
Saint Seiya: The Hades;PS2;NULL;0,04;NULL
Saints Row;X360;NULL;2,19;81
Saints Row 2;PC;Action;0,04;72
Saints Row 2;PS3;Action;1,69;82
Saints Row 2;X360;Action;3,03;81
Saints Row IV;PC;Adventure / Action;0,19;86
Saints Row IV;PS3;Adventure / Action;1,3;76
Saints Row IV;PS4;Adventure / Action;0,38;NULL
Saints Row IV;X360;Adventure / Action;1,69;81
Saints Row IV;XOne;Adventure / Action;0,2;NULL
Saints Row: Gat Out of Hell;PS4;Action;0,05;64
Saints Row: The Third;PC;Action;0,38;84
Saints Row: The Third;PS3;Action;2,49;82
Saints Row: The Third;X360;Action;2,77;84
Saiyuki: Journey West;PS;NULL;0,05;73
Saiyuuki: Kinkaku Ginkaku no Inbou;DS;NULL;0,09;NULL
Saka Agari Hurricane Portable;PSP;NULL;0,03;NULL
Saka-Tsuku DS: Touch and Direct;DS;NULL;0,23;NULL
Saki Portable;PSP;NULL;0,04;NULL
Saki: Achiga-Hen Portable;PSP;NULL;0,02;NULL
Saki: Zenkoku-hen;PSV;NULL;0,05;NULL
Sakigake!! Otokojuku - Nihon yo Kore ga Otoko Dearu!;PS3;NULL;0,01;NULL
Sakura Sakura: Haru Urara;PSP;NULL;0,01;NULL
Sakura Taisen 2 - Kimi Shinitamou Koto Nakare;SAT;NULL;0,53;NULL
Sakura Taisen Hanagumi Tsuushin;SAT;NULL;0,11;NULL
Sakura Wars;DC;NULL;0,11;NULL
Sakura Wars;SAT;NULL;0,55;NULL
Sakura Wars 1 & 2;PSP;NULL;0,02;NULL
Sakura Wars 2: Kimi Shinitamou koto Nakare;DC;NULL;0,1;NULL
Sakura Wars 3: Paris wa Moeteiru ka;DC;NULL;0,33;NULL
Sakura Wars 4: Koi SeyoOtome;DC;NULL;0,29;NULL
Sakura Wars GB;GB;NULL;0,14;NULL
Sakura Wars: Atsuki Chishio Ni;PS2;NULL;0,24;NULL
Sakura Wars: So Long My Love;PS2;NULL;0,29;81
Sakura Wars: So Long My Love;Wii;NULL;0,11;75
Sakura-Sou no Pet na Kanojo;PSP;NULL;0,01;NULL
Sakura-Sou no Pet na Kanojo;PSV;NULL;0,01;NULL
Sally's Salon;DS;NULL;0,13;NULL
Salon Superstar;DS;NULL;0,08;NULL
Salt Lake 2002;GBA;NULL;0,06;55
Salt Lake 2002;PS2;NULL;0,14;49
Saltwater Sportfishing;PS;NULL;0,22;NULL
Sam & Max: Beyond Time and Space;Wii;NULL;0,05;64
Sam & Max: Season One;Wii;NULL;0,15;74
Samantha Swift and the Hidden Roses of Athena;DS;Casual;0,05;NULL
Samba de Amigo;Wii;NULL;0,9;68
Sammy Sosa High Heat Baseball 2001;PS;NULL;0,58;NULL
Samurai & Dragons;PSV;NULL;0,02;NULL
Samurai Champloo: Sidetracked;PS2;NULL;0,05;66
Samurai Deeper Kyo;PS;NULL;0,05;NULL
Samurai Dou Portable;PSP;NULL;0,05;NULL
Samurai Jack: The Amulet of Time;GBA;NULL;0,22;63
Samurai Jack: The Shadow of Aku;GC;NULL;0,02;59
Samurai Jack: The Shadow of Aku;PS2;NULL;0,06;59
Samurai Shodown;NG;NULL;0,07;NULL
Samurai Shodown;SNES;NULL;0,4;NULL
Samurai Shodown Anthology;PS2;NULL;0,15;NULL
Samurai Shodown Anthology;PSP;NULL;0,09;NULL
Samurai Shodown Anthology;Wii;NULL;0,06;74
Samurai Shodown Anthology (JP sales);PS2;NULL;0,01;NULL
Samurai Shodown II;NG;NULL;0,25;NULL
Samurai Shodown III;NG;NULL;0,08;NULL
Samurai Shodown Sen;X360;NULL;0,08;46
Samurai Shodown V;XB;NULL;0,02;NULL
Samurai Shodown: Warrios Rage;PS;NULL;0,01;NULL
Samurai Spirits (CD);NG;NULL;0,2;NULL
Samurai Spirits: Tenkaichi Kenkakuden;PS2;NULL;0,03;NULL
Samurai Warriors;PS2;NULL;1,35;73
Samurai Warriors;XB;NULL;0,07;NULL
Samurai Warriors 2;PS2;NULL;0,61;58
Samurai Warriors 2;PS3;NULL;0,03;NULL
Samurai Warriors 2;X360;NULL;0,08;52
Samurai Warriors 2: Empires;PS2;NULL;0,19;55
Samurai Warriors 2: Empires;X360;NULL;0,04;NULL
Samurai Warriors 2: Xtreme Legends;PS2;NULL;0,09;50
Samurai Warriors 2: Xtreme Legends (JP sales);PS2;NULL;0,33;NULL
Samurai Warriors 3;Wii;NULL;0,45;55
Samurai Warriors 4;PS3;NULL;0,26;NULL
Samurai Warriors 4;PS4;NULL;0,24;76
Samurai Warriors 4;PSV;NULL;0,11;NULL
Samurai Warriors 4-II;PS3;Action;0,11;NULL
Samurai Warriors 4-II;PS4;Action;0,11;73
Samurai Warriors 4-II;PSV;Action;0,05;NULL
Samurai Warriors 4: Empires;PS3;NULL;0,06;NULL
Samurai Warriors 4: Empires;PS4;NULL;0,09;NULL
Samurai Warriors 4: Empires;PSV;NULL;0,05;NULL
Samurai Warriors Chronicles;3DS;NULL;0,39;61
Samurai Warriors Chronicles 2nd;3DS;NULL;0,1;NULL
Samurai Warriors Chronicles 3;3DS;NULL;0,08;63
Samurai Warriors Chronicles 3;PSV;NULL;0,06;NULL
Samurai Warriors: Katana;Wii;NULL;0,15;53
Samurai Warriors: State of War;PSP;NULL;0,19;64
Samurai Warriors: Xtreme Legends;PS2;NULL;0,45;72
Samurai Western;PS2;NULL;0,08;58
San Francisco Rush 2049;N64;NULL;0,2;86
San Francisco Rush: Extreme Racing;N64;NULL;0,75;NULL
San Francisco Rush: Extreme Racing;PS;NULL;0,38;NULL
San Goku Shi DS 2;DS;NULL;0,02;NULL
San Goku Shi DS 3;DS;NULL;0,04;NULL
San Goku Shi Taisen DS;DS;NULL;0,16;NULL
San Goku Shi Taisen Ten;DS;NULL;0,07;NULL
San Goku Shi V;SAT;NULL;0,12;NULL
San-X Character Channel: All-Star Daishuugou!;DS;NULL;0,01;NULL
San-X Land: Theme Park de Asobou!;DS;NULL;0,04;NULL
San-X: Chara Sagashi Land;DS;NULL;0,01;NULL
Sands of Destruction;DS;NULL;0,24;63
Sangoku Koi Senki: Omoide Gaeshi - CS Edition;PSV;NULL;0,01;NULL
Sangoku Koi Senki: Otome no Heihou!;PS2;NULL;0,01;NULL
Sangoku Koi Senki: Otome no Heihou!;PSP;NULL;0,04;NULL
Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense;DS;NULL;0,02;NULL
Santa Claus Is Comin' to Town!;DS;NULL;0,07;NULL
Santa Claus Is Comin' to Town!;Wii;NULL;0,06;NULL
Sarah: Keeper of the Unicorn;DS;NULL;0,02;NULL
Saru! Get You! Million Monkeys;PS2;NULL;0,12;NULL
Saru! Get You! Pipo Saru Senki;PSP;NULL;0,04;NULL
Saru! Get You! SaruSaru Daisakusen;PSP;NULL;0,03;NULL
Satisfashion;DS;NULL;0,06;NULL
Satisfashion;Wii;NULL;0,01;NULL
Satomi Hakkenden: Hachi Tamanoki;PSP;NULL;0,01;NULL
Saturday Night Slam Masters;SNES;NULL;0,16;NULL
Saturday Night Speedway;PS2;NULL;0,2;NULL
Saturn Bomberman;SAT;NULL;0,15;NULL
Savage Skies;PS2;NULL;0,09;56
Saw;PC;NULL;0,02;55
Saw;PS3;NULL;0,37;59
Saw;X360;NULL;0,29;59
Saw II: Flesh & Blood;PS3;NULL;0,19;45
Saw II: Flesh & Blood;X360;NULL;0,16;47
SBK 2011: FIM Superbike World Championship;PC;NULL;0,03;NULL
SBK 2011: FIM Superbike World Championship;PS3;NULL;0,14;NULL
SBK 2011: FIM Superbike World Championship;X360;NULL;0,07;NULL
SBK Superbike World Championship;PS2;NULL;0,02;NULL
SBK Superbike World Championship;PS3;NULL;0,25;59
SBK Superbike World Championship;PSP;NULL;0,01;NULL
SBK Superbike World Championship;X360;NULL;0,21;63
SBK X: Superbike World Championship;PS3;NULL;0,22;73
SBK X: Superbike World Championship;X360;NULL;0,19;74
SBK: Snowboard Kids;DS;NULL;0,02;63
SBK09 Superbike World Championship;PS3;NULL;0,02;NULL
Scaler;GC;NULL;0,04;69
Scaler;PS2;NULL;0,09;70
Scaler;XB;NULL;0,04;NULL
Scared Rider Xechs;PS2;NULL;0,02;NULL
Scarface: Money. Power. Respect.;PSP;NULL;0,16;58
Scarface: The World Is Yours;PC;NULL;0,04;73
Scarface: The World Is Yours;PS2;NULL;1,19;75
Scarface: The World Is Yours;Wii;NULL;0,15;71
Scarface: The World Is Yours;XB;NULL;0,49;NULL
Scarlett: Nichijou no Kyoukaisen;PS2;NULL;0,01;NULL
Scene It? Box Office Smash;X360;NULL;0,66;76
Scene It? Bright Lights! Big Screen!;PS3;NULL;0,13;53
Scene It? Bright Lights! Big Screen!;Wii;NULL;0,14;54
Scene It? Bright Lights! Big Screen!;X360;NULL;0,14;56
Scene It? Lights Camera Action;X360;NULL;0,48;NULL
Scene It? Twilight;DS;NULL;0,19;NULL
Scene It? Twilight;Wii;NULL;0,27;49
Schlag den Raab;PC;NULL;0,03;NULL
Schlag den Raab;Wii;NULL;0,2;NULL
School Days LxH;PS2;NULL;0,02;NULL
Science Papa;DS;NULL;0,11;NULL
Science Papa;Wii;NULL;0,14;NULL
Scooby Doo and the Cyber Chase;PS;NULL;1,94;NULL
Scooby-Doo;GBA;NULL;0,46;64
Scooby-Doo 2: Monsters Unleashed;GBA;NULL;0,71;46
Scooby-Doo and the Cyber Chase;GBA;NULL;0,41;NULL
Scooby-Doo! and the Spooky Swamp;DS;NULL;0,4;NULL
Scooby-Doo! and the Spooky Swamp;PS2;NULL;0,27;NULL
Scooby-Doo! and the Spooky Swamp;Wii;NULL;0,46;76
Scooby-Doo! Classic Creep Capers;N64;NULL;0,37;53
Scooby-Doo! First Frights;DS;NULL;0,87;NULL
Scooby-Doo! First Frights;PS2;NULL;0,33;NULL
Scooby-Doo! First Frights;Wii;NULL;0,99;56
Scooby-Doo! Mystery Mayhem;GBA;NULL;0,44;NULL
Scooby-Doo! Mystery Mayhem;GC;NULL;0,22;54
Scooby-Doo! Mystery Mayhem;PS2;NULL;0,45;55
Scooby-Doo! Mystery Mayhem;XB;NULL;0,15;NULL
Scooby-Doo! Night of 100 Frights;GC;NULL;0,3;68
Scooby-Doo! Night of 100 Frights;PS2;NULL;2,1;69
Scooby-Doo! Night of 100 Frights;XB;NULL;0,14;NULL
Scooby-Doo! Unmasked;DS;NULL;0,09;60
Scooby-Doo! Unmasked;GBA;NULL;0,18;48
Scooby-Doo! Unmasked;GC;NULL;0,15;64
Scooby-Doo! Unmasked;PS2;NULL;0,25;61
Scooby-Doo! Unmasked;XB;NULL;0,08;NULL
Scooby-Doo! Who's Watching Who?;DS;NULL;0,09;NULL
Scooby-Doo! Who's Watching Who?;PSP;NULL;0,08;NULL
SCORE International Baja 1000: The Official Game;PS2;NULL;0,01;NULL
SCORE International Baja 1000: The Official Game;PS3;NULL;0,08;NULL
SCORE International Baja 1000: The Official Game;Wii;NULL;0,1;NULL
SCORE International Baja 1000: The Official Game;X360;NULL;0,12;NULL
Scrabble;DS;NULL;0,25;NULL
Scrabble;PS;NULL;0,25;NULL
Scrabble;PSP;NULL;0,09;NULL
Scrabble (Others sales);DS;NULL;0,24;NULL
Scrabble 2007 Edition;DS;NULL;0,48;NULL
Scrabble Blast!;GBA;NULL;0,06;NULL
Scrapland;XB;NULL;0,02;NULL
Scribblenauts;DS;NULL;2,22;79
Scribblenauts Unmasked: A DC Comics Adventure;3DS;Strategy / Adventure / Casual / Action;0,1;68
Scribblenauts Unmasked: A DC Comics Adventure;WiiU;Strategy / Adventure / Casual / Action;0,11;71
Scribblenauts: Unlimited;3DS;NULL;0,6;NULL
Scribblenauts: Unlimited;WiiU;NULL;0,38;NULL
Scripps Spelling Bee;DS;NULL;0,16;NULL
Scurge: Hive;DS;NULL;0,06;70
SD Gundam Force;GBA;NULL;0,02;NULL
SD Gundam Force: Showdown!;PS2;NULL;0,04;58
SD Gundam G Century;PS;NULL;0,29;NULL
SD Gundam G Generation;PS;NULL;0,72;NULL
SD Gundam G Generation 3D;3DS;NULL;0,16;NULL
SD Gundam G Generation DS;DS;NULL;0,09;NULL
SD Gundam G Generation Neo;PS2;NULL;0,57;NULL
SD Gundam G Generation Portable;PSP;NULL;0,27;NULL
SD Gundam G Generation Seed;PS2;NULL;0,4;NULL
SD Gundam G Generation Spirits;PS2;NULL;0,38;NULL
SD Gundam G Generation Wars;PS2;NULL;0,31;NULL
SD Gundam G Generation Wars;Wii;NULL;0,06;NULL
SD Gundam G Generation World;PSP;NULL;0,34;NULL
SD Gundam G Generation World;Wii;NULL;0,05;NULL
SD Gundam G Generation Zero;PS;NULL;0,55;NULL
SD Gundam G Generation-F;PS;NULL;0,38;NULL
SD Gundam G Generation-F.I.F;PS;NULL;0,12;NULL
SD Gundam G Generation: Cross Drive;DS;NULL;0,26;NULL
SD Gundam G Generation: Gather Beat 2;WS;NULL;0,03;NULL
SD Gundam G Generation: Overworld;PSP;NULL;0,31;NULL
SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan;SNES;NULL;0,29;NULL
SD Gundam GNext;SNES;NULL;0,2;NULL
SD Gundam GX;SNES;NULL;0,19;NULL
SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen;DS;NULL;0,02;NULL
SD Gundam: Gashapon Wars;GC;NULL;0,07;NULL
SD Gundam: Gashapon Wars;Wii;NULL;0,03;NULL
SD Gundam: Over Galaxian;PS;NULL;0,05;NULL
SD Gundam: Scad Hammers;Wii;NULL;0,05;NULL
Sea Monsters: A Prehistoric Adventure;DS;NULL;0,01;43
Sea Monsters: A Prehistoric Adventure;Wii;NULL;0,05;NULL
Sea Park Tycoon;DS;NULL;0,03;NULL
SeaBlade;XB;NULL;0,06;NULL
Seaman;DC;NULL;0,52;82
Seaman 2: Peking Genjin Ikusei Kit;PS2;NULL;0,06;NULL
Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima;PS2;NULL;0,32;NULL
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure;DS;NULL;0,05;NULL
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure;GBA;NULL;0,08;NULL
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure;GC;NULL;0,09;NULL
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure;PS2;NULL;0,16;NULL
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure;XB;NULL;0,01;NULL
Sébastien Loeb Rally Evo;PS4;Racing / Simulation / Sports;0,04;NULL
Sébastien Loeb Rally Evo;XOne;Racing / Simulation / Sports;0,01;NULL
Second Sight;GC;NULL;0,05;77
Second Sight;PS2;NULL;0,14;76
Second Sight;XB;NULL;0,07;NULL
Secret Agent Barbie: Royal Jewels Mission;GBA;NULL;0,78;71
Secret Agent Clank;PS2;NULL;0,6;61
Secret Agent Clank;PSP;NULL;0,13;72
Secret Agent Clank(US sales);PSP;NULL;0,55;NULL
Secret Files 2: Puritas Cordis;DS;Adventure;0,01;NULL
Secret Files 2: Puritas Cordis;PC;Adventure;0,04;64
Secret Files 2: Puritas Cordis;Wii;Adventure;0,03;70
Secret Files: Tunguska;DS;Adventure;0,05;71
Secret Files: Tunguska;PC;Adventure;0,05;66
Secret Files: Tunguska;Wii;Adventure;0,07;65
Secret Game Portable;PSP;NULL;0,01;NULL
Secret of Mana;SNES;RPG / Action;1,83;NULL
Secret Service;X360;NULL;0,05;NULL
Secret Service: Ultimate Sacrifice;PS2;NULL;0,07;NULL
Secret Weapons Over Normandy;PS2;NULL;0,48;81
Secret Weapons Over Normandy;XB;NULL;0,25;NULL
Secrets of the Titanic;DS;NULL;0,03;NULL
Section 8;PC;NULL;0,03;72
Section 8;X360;NULL;0,27;69
Seek and Destroy;PS2;NULL;1,06;63
Sega Ages 2500 Series Vol. 26: Dynamite Deka;PS2;NULL;0,02;NULL
Sega Ages 2500 Series Vol. 29: Monster World Complete Collection;PS2;NULL;0,02;NULL
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection;PS2;NULL;0,02;NULL
Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection;PS2;NULL;0,04;NULL
Sega Arcade Gallery;GBA;NULL;0,04;70
Sega Bass Fishing;DC;Simulation / Sports;0,09;NULL
Sega Bass Fishing;Wii;Simulation / Sports;0,51;59
Sega Bass Fishing Duel;PS2;NULL;0,17;68
Sega Casino;DS;NULL;0,09;61
Sega Classics Collection;PS2;NULL;0,43;46
Sega Golf Club: Miyazato San Kyoudai Naizou;PS3;NULL;0,01;NULL
Sega GT;DC;NULL;0,13;84
Sega GT 2002;XB;NULL;0,19;NULL
Sega GT Online;XB;NULL;0,08;NULL
Sega Rally 2006;PS2;NULL;0,04;NULL
Sega Rally Championship;SAT;NULL;1,16;NULL
Sega Rally Championship 2;DC;NULL;0,41;NULL
Sega Rally Revo;PC;NULL;0,01;74
Sega Rally Revo;PS3;NULL;0,64;75
Sega Rally Revo;PSP;NULL;0,26;74
Sega Rally Revo;X360;NULL;0,45;77
Sega Smash Pack;GBA;NULL;0,32;60
Sega Soccer Slam;GC;NULL;0,07;84
Sega Soccer Slam;PS2;NULL;0,12;66
Sega Soccer Slam;XB;NULL;0,05;NULL
Sega SuperStars;PS2;NULL;0,17;72
Sega Superstars Tennis;DS;NULL;0,75;65
Sega Superstars Tennis;PS2;NULL;0,38;70
Sega Superstars Tennis;PS3;NULL;0,4;67
Sega Superstars Tennis;Wii;NULL;1,06;71
Sega Superstars Tennis;X360;NULL;2,9;67
Sega Touring Car Championship;SAT;NULL;0,11;NULL
Seiken Densetsu 3;SNES;NULL;0,89;NULL
Seinaru Kana: Orichalcum no Na no Motoni;PSP;NULL;0,02;NULL
Seisou no Amazones;3DS;NULL;0,01;NULL
Seitokai no Ichizon: DS-suru Seitokai;DS;NULL;0,02;NULL
Sekai no Gohan Shaberu! DS Oryouri Navi;DS;NULL;0,04;NULL
Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken;DS;NULL;0,03;NULL
Sekirei: Mirai Kara no Okurimono;PS2;NULL;0,01;NULL
Self-Defense Training Camp;X360;NULL;0,12;21
Sengoku;PC;Strategy / RPG / Simulation;0,02;70
Sengoku Basara 2;PS2;NULL;0,26;NULL
Sengoku Basara 2 Heroes;PS2;NULL;0,2;NULL
Sengoku Basara 2 Heroes;Wii;NULL;0,01;NULL
Sengoku Basara 3 Utage;PS3;NULL;0,22;NULL
Sengoku Basara 3 Utage;Wii;NULL;0,13;NULL
Sengoku Basara 4;PS3;NULL;0,27;NULL
Sengoku Basara 4: Sumeragi;PS3;NULL;0,09;NULL
Sengoku Basara 4: Sumeragi;PS4;NULL;0,05;NULL
Sengoku Basara X;PS2;NULL;0,05;NULL
Sengoku Basara: Battle Heroes;PSP;NULL;0,26;NULL
Sengoku Basara: Chronicle Heroes;PSP;NULL;0,16;NULL
Sengoku Basara: Samurai Heroes;PS3;NULL;0,65;61
Sengoku Basara: Samurai Heroes;Wii;NULL;0,3;65
Sengoku Basara: Sanada Yukimura-Den;PS3;NULL;0,02;NULL
Sengoku Basara: Sanada Yukimura-Den;PS4;NULL;0,03;NULL
Sengoku Cyber: Fujimaru Jigokuhen;PS;NULL;0,12;NULL
Sengoku Efuda Yuugi: Hototogisu Ran;PSP;NULL;0,02;NULL
Sengoku Efuda Yuugi: Hototogisu Tairan;PSP;NULL;0,03;NULL
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku;PSP;NULL;0,01;NULL
Sengoku Hime: Senran ni Mau Otometachi;PS2;NULL;0,02;NULL
Sengoku Hime: Senran ni Mau Otometachi;PSP;NULL;0,01;NULL
Sengoku Musou 3 Empires;PS3;NULL;0,14;NULL
Sengoku Musou 3 Z;PS3;NULL;0,33;NULL
Sengoku Musou 3 Z Special;PSP;NULL;0,04;NULL
Sengoku Musou 3: Moushouden;Wii;NULL;0,08;NULL
Sengoku Otome: Legend Battle;PSV;NULL;0,02;NULL
Senjou no Waltz;PSV;NULL;0,02;NULL
Senko no Ronde DUO;X360;NULL;0,03;NULL
Senran Kagura 2: Deep Crimson;3DS;NULL;0,21;58
Senran Kagura Burst: Guren no Sh?jo-tachi;3DS;NULL;0,14;NULL
Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei;PSV;NULL;0,36;NULL
Senran Kagura: Bon Appétit!;PSV;NULL;0,03;NULL
Senran Kagura: Estival Versus;PS4;NULL;0,17;67
Senran Kagura: Estival Versus;PSV;NULL;0,23;NULL
Senran Kagura: Sh?jo-tachi no Shinei;3DS;NULL;0,16;NULL
Senritsu no Stratus;PSP;NULL;0,06;NULL
Sentimental Graffiti;SAT;NULL;0,25;NULL
Sentimental Graffiti 2;DC;NULL;0,08;NULL
Sentimental Graffiti: First Window;SAT;NULL;0,08;NULL
Sentou Kokka Air Land Battle;PS;NULL;0,13;NULL
Sentouchu: Densetsu no Shinobi to Survival Battle!;3DS;NULL;0,35;NULL
Serious Sam;XB;NULL;0,15;NULL
Serious Sam 3: BFE;PC;Action / Indie;0,08;72
Serious Sam Advance;GBA;NULL;0,02;51
Serious Sam HD: Gold Edition;PC;NULL;0,02;NULL
Serious Sam HD: Gold Edition;X360;NULL;0,02;NULL
Serious Sam II;PC;NULL;0,01;74
Serious Sam II;XB;NULL;0,06;NULL
Serious Sam: Next Encounter;GC;NULL;0,02;69
Serious Sam: Next Encounter;PS2;NULL;0,07;65
Sesame Street: Cookie's Counting Carnival;DS;NULL;0,28;NULL
Sesame Street: Cookie's Counting Carnival;PC;NULL;0,05;NULL
Sesame Street: Cookie's Counting Carnival;Wii;NULL;0,31;NULL
Sesame Street: Elmo's A-to-Zoo Adventure;DS;NULL;0,28;NULL
Sesame Street: Elmo's A-to-Zoo Adventure;PC;NULL;0,05;NULL
Sesame Street: Elmo's A-to-Zoo Adventure;Wii;NULL;0,39;NULL
Sesame Street: Elmo's Letter Adventure;N64;NULL;0,18;NULL
Sesame Street: Elmo's Letter Adventure;PS;NULL;0,31;NULL
Sesame Street: Elmo's Number Journey;N64;NULL;0,19;NULL
Sesame Street: Elmo's Number Journey;PS;NULL;0,24;NULL
Sesame Street: Once Upon a Monster;X360;NULL;0,53;79
Sesame Street: Ready Set Grover!;DS;NULL;0,08;NULL
Sesame Street: Ready Set Grover!;Wii;NULL;0,11;NULL
Seven Samurai 20XX;PS2;NULL;0,08;52
Seven: Molmorth no Kiheitai;PS2;NULL;0,09;NULL
Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri;DS;NULL;0,02;NULL
Shadow Hearts;PS2;NULL;0,28;73
Shadow Hearts: Covenant;PS2;NULL;0,24;85
Shadow Hearts: From the New World;PS2;NULL;0,14;76
Shadow Madness;PS;NULL;0,18;NULL
Shadow Man;N64;Action;0,27;NULL
Shadow Man;PS;Action;0,25;NULL
Shadow Man: 2econd Coming;PS2;NULL;0,16;68
Shadow Master;PS;NULL;0,1;NULL
Shadow of Destiny;PS2;NULL;0,21;78
Shadow of Destiny;PSP;NULL;0,09;54
Shadow of Rome;PS2;NULL;0,27;75
Shadow of the Colossus;PS2;NULL;1,14;91
Shadow of the Colossus;PS3;NULL;0,04;NULL
Shadow Ops: Red Mercury;XB;Action;0,15;NULL
Shadow the Hedgehog;GC;NULL;0,99;51
Shadow the Hedgehog;PS2;NULL;0,6;45
Shadow the Hedgehog;XB;NULL;0,18;NULL
Shadow Tower;PS;NULL;0,1;NULL
Shadowgate 64: Trials of the Four Towers;N64;NULL;0,07;NULL
Shadowrun;X360;NULL;0,47;66
Shadows of the Damned;PS3;NULL;0,28;77
Shadows of the Damned;X360;NULL;0,19;76
Shakugan no Shana;PS2;NULL;0,03;NULL
Shaman King: Chou Senjiryokketsu 3;GBA;NULL;0,02;NULL
Shaman King: Power of Spirit;PS2;NULL;0,13;54
Shaman King: Soul Fight;GC;NULL;0,05;NULL
Shaman King: Spirit of Shamans;PS;NULL;0,2;NULL
Shanghai: True Valor;PS;NULL;0,02;NULL
Shantae and the Pirate's Curse;3DS;RPG / Adventure / Action / Indie;0,03;82
Shape Up;XOne;NULL;0,18;58
Sharin no Kuni Himawari no Shoujo;X360;NULL;0,02;NULL
Shark Tale;GBA;NULL;0,68;63
Shark Tale;GC;NULL;0,3;69
Shark Tale;PS2;NULL;0,75;69
Shark Tale;XB;NULL;0,2;NULL
Shattered Union;XB;Strategy;0,04;NULL
Shaun Palmer's Pro Snowboarder;GBA;NULL;0,36;58
Shaun Palmer's Pro Snowboarder;PS2;NULL;0,73;64
Shaun the Sheep;DS;NULL;0,05;58
Shaun White Skateboarding;PC;NULL;0,03;NULL
Shaun White Skateboarding;PS3;NULL;0,19;61
Shaun White Skateboarding;Wii;NULL;0,19;59
Shaun White Skateboarding;X360;NULL;0,16;61
Shaun White Snowboarding;DS;NULL;0,23;63
Shaun White Snowboarding;PS2;NULL;0,31;NULL
Shaun White Snowboarding;PS3;NULL;0,66;63
Shaun White Snowboarding;PSP;NULL;0,32;70
Shaun White Snowboarding;X360;NULL;0,82;60
Shaun White Snowboarding: Road Trip;Wii;NULL;1,67;78
Shaun White Snowboarding: World Stage;Wii;NULL;0,31;72
Shawn Johnson Gymnastics;Wii;NULL;0,18;NULL
Shellshock;PS;NULL;0,1;NULL
ShellShock 2: Blood Trails;PS3;NULL;0,08;35
ShellShock 2: Blood Trails;X360;NULL;0,09;30
ShellShock: Nam '67;XB;NULL;0,22;NULL
Shenmue;DC;NULL;1,18;NULL
Shenmue II;DC;NULL;0,15;88
Shenmue II;XB;NULL;0,32;NULL
Shepherd's Crossing;PSP;NULL;0,01;NULL
Sherlock Holmes and the Mystery of Osborne House;DS;NULL;0,24;48
Sherlock Holmes vs. Jack the Ripper;X360;NULL;0,16;62
Sherlock Holmes: Crimes & Punishments;PC;NULL;0,05;77
Sherlock Holmes: Crimes & Punishments;PS3;NULL;0,08;NULL
Sherlock Holmes: Crimes & Punishments;PS4;NULL;0,27;73
Sherlock Holmes: Crimes & Punishments;X360;NULL;0,06;NULL
Sherlock Holmes: Crimes & Punishments;XOne;NULL;0,08;72
Sherlock Holmes: Secret of The Silver Earring;Wii;NULL;0,04;NULL
Sherlock Holmes: The Mystery of the Mummy;DS;Adventure;0,4;57
Shifters;PS2;NULL;0,05;37
Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou;PS2;NULL;0,01;NULL
Shimano Xtreme Fishing;Wii;NULL;0,13;NULL
Shin Chan Contra ¡Los Plastas!;DS;NULL;0,07;NULL
Shin Chan: ¡Aventuras de Cine!;DS;NULL;0,15;NULL
Shin Chan: Las Nuevas Aventuras Para Wii!;Wii;NULL;0,07;NULL
Shin Fortune Quest: Sokutaku no Kishi;PS;NULL;0,04;NULL
Shin Hayarigami;PS3;NULL;0,04;NULL
Shin Hayarigami;PSV;NULL;0,05;NULL
Shin Hayarigami 2;PSV;NULL;0,01;NULL
Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable;PSP;NULL;0,02;NULL
Shin Kamaitachi no Yoru: 11 Hitome no Suspect;PS3;NULL;0,11;NULL
Shin Kamaitachi no Yoru: 11 Hitome no Suspect;PSV;NULL;0,05;NULL
Shin Ken to Mah? to Gakuenmono. Toki no Gakuen;PSP;NULL;0,09;NULL
